experiment,bw_gbps,epsilon_abs,epsilon_norm,token_ref,object_id,object_type,n_tokens,p_reuse,q_star_offline,q_star_pred,offline_cost,predicted_cost
H5,4.0,51.888,0.008,6486,session_025,session,211,0.693205,int4,int8,4.485815,5.116347
H5,4.0,51.888,0.008,6486,prefix_017,prefix,165,0.863716,int4,int8,4.33235,4.40208
H5,4.0,51.888,0.008,6486,session_029,session,253,0.546582,int4,int8,4.7215,5.891646
H5,4.0,51.888,0.008,6486,session_007,session,186,0.696013,int4,int8,4.123112,4.710666
H5,4.0,51.888,0.008,6486,session_013,session,194,0.641399,int4,int8,4.075515,4.835953
H5,4.0,51.888,0.008,6486,session_028,session,219,0.562378,int4,int8,4.216978,5.25496
H5,4.0,51.888,0.008,6486,session_030,session,195,0.602691,int4,int8,3.974089,4.851914
H5,4.0,51.888,0.008,6486,session_024,session,204,0.566105,int4,int8,3.998269,4.998558
H5,4.0,51.888,0.008,6486,prefix_004,prefix,145,0.792835,int4,int8,3.854998,4.135509
H5,4.0,51.888,0.008,6486,session_021,session,192,0.595457,int4,int8,3.908407,4.804232
H5,4.0,51.888,0.008,6486,prefix_018,prefix,122,0.891456,int4,int4,3.864743,3.702615
H5,4.0,51.888,0.008,6486,prefix_016,prefix,136,0.790113,int4,int8,3.732541,4.024248
H5,4.0,51.888,0.008,6486,session_023,session,202,0.526862,int4,int8,3.850517,4.965504
H5,4.0,51.888,0.008,6486,prefix_002,prefix,113,0.929799,int4,int4,3.873142,3.515246
H5,4.0,51.888,0.008,6486,prefix_010,prefix,129,0.806744,int4,int4,3.695613,3.863273
H5,4.0,51.888,0.008,6486,prefix_012,prefix,145,0.657071,int4,int8,3.447706,4.135509
H5,4.0,51.888,0.008,6486,session_022,session,122,0.75459,int4,int4,3.454143,3.702615
H5,4.0,51.888,0.008,6486,session_033,session,157,0.568267,int4,int8,3.338341,4.292253
H5,4.0,51.888,0.008,6486,rag_029,rag,133,0.651074,int4,int4,3.277992,3.960942
H5,4.0,51.888,0.008,6486,session_016,session,158,0.520657,int4,int8,3.208841,4.305748
H5,4.0,51.888,0.008,6486,rag_024,rag,133,0.595771,int4,int4,3.112083,3.960942
H5,4.0,51.888,0.008,6486,rag_006,rag,97,0.761774,int4,int4,3.186903,3.235453
H5,4.0,51.888,0.008,6486,prefix_009,prefix,74,0.95,sparse_k,int4,3.483963,2.952796
H5,4.0,51.888,0.008,6486,rag_022,rag,142,0.490064,int4,int8,2.908255,4.097822
H5,4.0,51.888,0.008,6486,rag_020,rag,98,0.679612,int4,int4,2.951523,3.250941
H5,4.0,51.888,0.008,6486,rag_016,rag,148,0.438771,int4,int8,2.831568,4.173796
H5,4.0,51.888,0.008,6486,rag_045,rag,131,0.493594,int4,int4,2.780784,3.911575
H5,4.0,51.888,0.008,6486,rag_026,rag,146,0.429157,int4,int8,2.776846,4.148205
H5,4.0,51.888,0.008,6486,session_004,session,112,0.497442,int4,int4,2.564408,3.49576
H5,4.0,51.888,0.008,6486,rag_011,rag,79,0.692923,sparse_k,int4,2.76927,3.002248
H5,4.0,51.888,0.008,6486,session_014,session,91,0.575879,sparse_k,int4,2.560906,3.148123
H5,4.0,51.888,0.008,6486,rag_046,rag,107,0.457654,int4,int4,2.387284,3.402327
H5,4.0,51.888,0.008,6486,prefix_000,prefix,82,0.58405,sparse_k,int4,2.477405,3.035119
H5,4.0,51.888,0.008,6486,session_019,session,215,0.221585,int4,int8,3.13248,5.18512
H5,4.0,51.888,0.008,6486,rag_025,rag,73,0.632115,sparse_k,int4,2.519209,2.943705
H5,4.0,51.888,0.008,6486,rag_032,rag,64,0.720007,sparse_k,int4,2.686112,2.873881
H5,4.0,51.888,0.008,6486,rag_040,rag,75,0.593958,sparse_k,int4,2.427006,2.962153
H5,4.0,51.888,0.008,6486,rag_003,rag,90,0.487431,sparse_k,int4,2.283283,3.1345
H5,4.0,51.888,0.008,6486,rag_010,rag,95,0.454946,int4,int4,2.244312,3.205277
H5,4.0,51.888,0.008,6486,prefix_007,prefix,48,0.863395,sparse_k,int4,2.958112,2.803058
H5,4.0,51.888,0.008,6486,prefix_005,prefix,55,0.728291,sparse_k,int4,2.619811,2.825647
H5,4.0,51.888,0.008,6486,rag_009,rag,103,0.382828,int4,int4,2.117267,3.332379
H5,4.0,51.888,0.008,6486,rag_051,rag,56,0.550384,sparse_k,int4,2.095941,2.82994
H5,4.0,51.888,0.008,6486,longtail_086,longtail,74,0.367763,sparse_k,int4,1.737251,2.952796
H5,4.0,51.888,0.008,6486,rag_007,rag,50,0.538277,sparse_k,int4,2.001557,2.808179
H5,4.0,51.888,0.008,6486,rag_017,rag,61,0.345607,sparse_k,int4,1.531902,2.855404
H5,4.0,51.888,0.008,6486,longtail_060,longtail,92,0.210863,sparse_k,int4,1.478207,3.162011
H5,4.0,51.888,0.008,6486,rag_037,rag,34,0.526006,sparse_k,int4,1.82212,2.797062
H5,4.0,51.888,0.008,6486,longtail_024,longtail,53,0.318248,sparse_k,int4,1.370189,2.81786
H5,4.0,51.888,0.008,6486,rag_038,rag,41,0.409188,sparse_k,int4,1.531877,2.79353
H5,4.0,51.888,0.008,6486,longtail_030,longtail,36,0.194314,sparse_k,int4,0.843902,2.79472
H5,4.0,51.888,0.008,6486,longtail_071,longtail,34,0.201726,sparse_k,int4,0.849279,2.797062
H5,4.0,51.888,0.008,6486,longtail_028,longtail,40,0.163265,sparse_k,int4,0.7853,2.793235
H5,4.0,51.888,0.008,6486,longtail_042,longtail,24,0.236443,int4,int8,0.863102,2.611191
H5,4.0,51.888,0.008,6486,longtail_032,longtail,36,0.137895,sparse_k,int4,0.674644,2.79472
H5,4.0,51.888,0.008,6486,longtail_008,longtail,48,0.06603,sparse_k,int4,0.566016,2.803058
H5,8.0,3.243,0.0005,6486,prefix_003,prefix,168,0.917029,full,full,5.271086,5.52
H5,8.0,3.243,0.0005,6486,session_025,session,211,0.693205,full,full,5.244615,6.165
H5,8.0,3.243,0.0005,6486,prefix_017,prefix,165,0.863716,full,full,5.066149,5.475
H5,8.0,3.243,0.0005,6486,session_029,session,253,0.546582,full,full,5.434745,6.795
H5,8.0,3.243,0.0005,6486,session_007,session,186,0.696013,full,full,4.878038,5.79
H5,8.0,3.243,0.0005,6486,session_013,session,194,0.641399,full,full,4.834197,5.91
H5,8.0,3.243,0.0005,6486,session_028,session,219,0.562378,full,full,4.972133,6.285
H5,8.0,3.243,0.0005,6486,session_030,session,195,0.602691,full,full,4.733074,5.925
H5,8.0,3.243,0.0005,6486,session_024,session,204,0.566105,full,full,4.758315,6.06
H5,8.0,3.243,0.0005,6486,prefix_004,prefix,145,0.792835,full,full,4.553506,5.175
H5,8.0,3.243,0.0005,6486,session_021,session,192,0.595457,full,full,4.666372,5.88
H5,8.0,3.243,0.0005,6486,prefix_018,prefix,122,0.891456,full,full,4.504369,4.83
H5,8.0,3.243,0.0005,6486,prefix_016,prefix,136,0.790113,full,full,4.410339,5.04
H5,8.0,3.243,0.0005,6486,session_023,session,202,0.526862,full,full,4.610586,6.03
H5,8.0,3.243,0.0005,6486,prefix_002,prefix,113,0.929799,full,full,4.484397,4.695
H5,8.0,3.243,0.0005,6486,prefix_010,prefix,129,0.806744,full,full,4.355232,4.935
H5,8.0,3.243,0.0005,6486,prefix_012,prefix,145,0.657071,full,full,4.146214,5.175
H5,8.0,3.243,0.0005,6486,session_022,session,122,0.75459,full,full,4.093769,4.83
H5,8.0,3.243,0.0005,6486,session_033,session,157,0.568267,full,full,4.059801,5.355
H5,8.0,3.243,0.0005,6486,rag_029,rag,133,0.651074,full,full,3.948221,4.995
H5,8.0,3.243,0.0005,6486,session_016,session,158,0.520657,full,full,3.931972,5.37
H5,8.0,3.243,0.0005,6486,rag_024,rag,133,0.595771,full,full,3.782312,4.995
H5,8.0,3.243,0.0005,6486,rag_006,rag,97,0.761774,int8,int8,3.709141,4.334786
H5,8.0,3.243,0.0005,6486,prefix_009,prefix,74,0.95,int8,int8,3.810254,3.791462
H5,8.0,3.243,0.0005,6486,rag_022,rag,142,0.490064,full,full,3.600193,5.13
H5,8.0,3.243,0.0005,6486,rag_020,rag,98,0.679612,int8,int8,3.484585,4.361608
H5,8.0,3.243,0.0005,6486,rag_016,rag,148,0.438771,full,full,3.536314,5.22
H5,8.0,3.243,0.0005,6486,rag_045,rag,131,0.493594,full,full,3.445781,4.965
H5,8.0,3.243,0.0005,6486,rag_026,rag,146,0.429157,full,full,3.477471,5.19
H5,8.0,3.243,0.0005,6486,session_004,session,112,0.497442,full,full,3.172326,4.68
H5,8.0,3.243,0.0005,6486,rag_011,rag,79,0.692923,int8,int8,3.133137,3.897582
H5,8.0,3.243,0.0005,6486,session_014,session,91,0.575879,int8,int8,3.022977,4.179456
H5,8.0,3.243,0.0005,6486,rag_046,rag,107,0.457654,full,full,2.977962,4.605
H5,8.0,3.243,0.0005,6486,prefix_000,prefix,82,0.58405,int8,int8,2.864762,3.964452
H5,8.0,3.243,0.0005,6486,session_019,session,215,0.221585,full,full,3.889754,6.225
H5,8.0,3.243,0.0005,6486,rag_025,rag,73,0.632115,int8,int8,2.838221,3.771038
H5,8.0,3.243,0.0005,6486,rag_032,rag,64,0.720007,int8,int8,2.943149,3.599214
H5,8.0,3.243,0.0005,6486,rag_040,rag,75,0.593958,int8,int8,2.760656,3.812153
H5,8.0,3.243,0.0005,6486,rag_003,rag,90,0.487431,int8,int8,2.736738,4.1545
H5,8.0,3.243,0.0005,6486,rag_010,rag,95,0.454946,int8,int8,2.745237,4.281943
H5,8.0,3.243,0.0005,6486,prefix_007,prefix,48,0.863395,int8,int8,3.120694,3.347058
H5,8.0,3.243,0.0005,6486,prefix_005,prefix,55,0.728291,int8,int8,2.82124,3.44898
H5,8.0,3.243,0.0005,6486,rag_009,rag,103,0.382828,full,int8,2.693485,4.499712
H5,8.0,3.243,0.0005,6486,rag_051,rag,56,0.550384,int8,int8,2.303234,3.464607
H5,8.0,3.243,0.0005,6486,longtail_086,longtail,74,0.367763,int8,int8,2.063542,3.791462
H5,8.0,3.243,0.0005,6486,rag_007,rag,50,0.538277,int8,int8,2.174846,3.374846
H5,8.0,3.243,0.0005,6486,rag_017,rag,61,0.345607,int8,int8,1.769695,3.546737
H5,8.0,3.243,0.0005,6486,longtail_060,longtail,92,0.210863,int8,int8,1.948973,4.204678
H5,8.0,3.243,0.0005,6486,rag_037,rag,34,0.526006,int8,int8,1.918569,3.182395
H5,8.0,3.243,0.0005,6486,longtail_024,longtail,53,0.318248,int8,int8,1.560126,3.418527
H5,8.0,3.243,0.0005,6486,rag_038,rag,41,0.409188,int8,int8,1.659466,3.258196
H5,8.0,3.243,0.0005,6486,longtail_030,longtail,36,0.194314,int8,int8,0.948855,3.20272
H5,8.0,3.243,0.0005,6486,longtail_071,longtail,34,0.201726,int8,int8,0.945728,3.182395
H5,8.0,3.243,0.0005,6486,longtail_028,longtail,40,0.163265,int8,int8,0.908205,3.246568
H5,8.0,3.243,0.0005,6486,longtail_042,longtail,24,0.236443,int8,int8,0.861024,2.796764
H5,8.0,3.243,0.0005,6486,longtail_032,longtail,36,0.137895,int8,int8,0.779597,3.20272
H5,8.0,3.243,0.0005,6486,longtail_008,longtail,48,0.06603,int8,int8,0.728599,3.347058
H5,8.0,6.486,0.001,6486,prefix_003,prefix,168,0.917029,int8,full,5.055453,5.52
H5,8.0,6.486,0.001,6486,session_025,session,211,0.693205,full,full,5.244615,6.165
H5,8.0,6.486,0.001,6486,prefix_017,prefix,165,0.863716,int8,full,4.83605,5.475
H5,8.0,6.486,0.001,6486,session_029,session,253,0.546582,full,full,5.434745,6.795
H5,8.0,6.486,0.001,6486,session_007,session,186,0.696013,int8,full,4.763186,5.79
H5,8.0,6.486,0.001,6486,session_013,session,194,0.641399,int8,full,4.771833,5.91
H5,8.0,6.486,0.001,6486,session_028,session,219,0.562378,full,full,4.972133,6.285
H5,8.0,6.486,0.001,6486,session_030,session,195,0.602691,int8,full,4.677605,5.925
H5,8.0,6.486,0.001,6486,session_024,session,204,0.566105,full,full,4.758315,6.06
H5,8.0,6.486,0.001,6486,prefix_004,prefix,145,0.792835,int8,int8,4.243989,5.102172
H5,8.0,6.486,0.001,6486,session_021,session,192,0.595457,int8,full,4.590442,5.88
H5,8.0,6.486,0.001,6486,prefix_018,prefix,122,0.891456,int8,int8,4.140118,4.504294
H5,8.0,6.486,0.001,6486,prefix_016,prefix,136,0.790113,int8,int8,4.074743,4.856346
H5,8.0,6.486,0.001,6486,session_023,session,202,0.526862,int8,full,4.605447,6.03
H5,8.0,6.486,0.001,6486,prefix_002,prefix,113,0.929799,int8,int8,4.109386,4.297483
H5,8.0,6.486,0.001,6486,prefix_010,prefix,129,0.806744,int8,int8,4.003495,4.675703
H5,8.0,6.486,0.001,6486,prefix_012,prefix,145,0.657071,int8,int8,3.836698,5.102172
H5,8.0,6.486,0.001,6486,session_022,session,122,0.75459,int8,int8,3.729518,4.504294
H5,8.0,6.486,0.001,6486,session_033,session,157,0.568267,int8,full,3.794382,5.355
H5,8.0,6.486,0.001,6486,rag_029,rag,133,0.651074,int8,int8,3.605263,4.777797
H5,8.0,6.486,0.001,6486,session_016,session,158,0.520657,int8,full,3.67071,5.37
H5,8.0,6.486,0.001,6486,rag_024,rag,133,0.595771,int8,int8,3.439354,4.777797
H5,8.0,6.486,0.001,6486,rag_006,rag,97,0.761774,int8,int8,3.360982,3.967512
H5,8.0,6.486,0.001,6486,prefix_009,prefix,74,0.95,int8,int8,3.607627,3.57771
H5,8.0,6.486,0.001,6486,rag_022,rag,142,0.490064,int8,int8,3.281317,5.018534
H5,8.0,6.486,0.001,6486,rag_020,rag,98,0.679612,int8,int8,3.12921,3.986722
H5,8.0,6.486,0.001,6486,rag_016,rag,148,0.438771,int8,int8,3.236823,5.187507
H5,8.0,6.486,0.001,6486,rag_045,rag,131,0.493594,int8,int8,3.098286,4.726373
H5,8.0,6.486,0.001,6486,rag_026,rag,146,0.429157,int8,int8,3.171222,5.130429
H5,8.0,6.486,0.001,6486,session_004,session,112,0.497442,int8,int8,2.796489,4.275446
H5,8.0,6.486,0.001,6486,rag_011,rag,79,0.692923,int8,int8,2.902203,3.653968
H5,8.0,6.486,0.001,6486,session_014,session,91,0.575879,int8,int8,2.716557,3.856212
H5,8.0,6.486,0.001,6486,rag_046,rag,107,0.457654,int8,int8,2.599107,4.168089
H5,8.0,6.486,0.001,6486,prefix_000,prefix,82,0.58405,int8,int8,2.615956,3.701985
H5,8.0,6.486,0.001,6486,session_019,session,215,0.221585,full,full,3.889754,6.225
H5,8.0,6.486,0.001,6486,rag_025,rag,73,0.632115,int8,int8,2.641033,3.563024
H5,8.0,6.486,0.001,6486,rag_032,rag,64,0.720007,int8,int8,2.791585,3.439329
H5,8.0,6.486,0.001,6486,rag_040,rag,75,0.593958,int8,int8,2.552515,3.592585
H5,8.0,6.486,0.001,6486,rag_003,rag,90,0.487431,int8,int8,2.437015,3.838322
H5,8.0,6.486,0.001,6486,rag_010,rag,95,0.454946,int8,int8,2.411287,3.929658
H5,8.0,6.486,0.001,6486,prefix_007,prefix,48,0.863395,int8,int8,3.03544,3.257123
H5,8.0,6.486,0.001,6486,prefix_005,prefix,55,0.728291,int8,int8,2.709307,3.330901
H5,8.0,6.486,0.001,6486,rag_009,rag,103,0.382828,int8,int8,2.313548,4.085597
H5,8.0,6.486,0.001,6486,rag_051,rag,56,0.550384,int8,int8,2.187193,3.342195
H5,8.0,6.486,0.001,6486,longtail_086,longtail,74,0.367763,int8,int8,1.860915,3.57771
H5,8.0,6.486,0.001,6486,rag_007,rag,50,0.538277,int8,int8,2.082339,3.27726
H5,8.0,6.486,0.001,6486,rag_017,rag,61,0.345607,int8,int8,1.632007,3.40149
H5,8.0,6.486,0.001,6486,longtail_060,longtail,92,0.210863,int8,int8,1.635781,3.874291
H5,8.0,6.486,0.001,6486,rag_037,rag,34,0.526006,int8,int8,1.875793,3.137272
H5,8.0,6.486,0.001,6486,longtail_024,longtail,53,0.318248,int8,int8,1.456185,3.308879
H5,8.0,6.486,0.001,6486,rag_038,rag,41,0.409188,int8,int8,1.597265,3.19258
H5,8.0,6.486,0.001,6486,longtail_030,longtail,36,0.194314,int8,int8,0.900899,3.152132
H5,8.0,6.486,0.001,6486,longtail_071,longtail,34,0.201726,int8,int8,0.902953,3.137272
H5,8.0,6.486,0.001,6486,longtail_028,longtail,40,0.163265,int8,int8,0.849,3.184113
H5,8.0,6.486,0.001,6486,longtail_042,longtail,24,0.236443,int8,int8,0.839711,2.774281
H5,8.0,6.486,0.001,6486,longtail_032,longtail,36,0.137895,int8,int8,0.731641,3.152132
H5,8.0,6.486,0.001,6486,longtail_008,longtail,48,0.06603,int8,int8,0.643345,3.257123
H5,8.0,12.972,0.002,6486,prefix_003,prefix,168,0.917029,int8,int8,4.53327,5.020729
H5,8.0,12.972,0.002,6486,session_025,session,211,0.693205,int8,int8,4.485815,6.142527
H5,8.0,12.972,0.002,6486,prefix_017,prefix,165,0.863716,int8,int8,4.33235,4.95166
H5,8.0,12.972,0.002,6486,session_029,session,253,0.546582,int8,full,4.7215,6.795
H5,8.0,12.972,0.002,6486,session_007,session,186,0.696013,int8,int8,4.123112,5.460333
H5,8.0,12.972,0.002,6486,session_013,session,194,0.641399,int8,int8,4.075515,5.669573
H5,8.0,12.972,0.002,6486,session_028,session,219,0.562378,int8,full,4.216978,6.285
H5,8.0,12.972,0.002,6486,session_030,session,195,0.602691,int8,int8,3.974089,5.696327
H5,8.0,12.972,0.002,6486,session_024,session,204,0.566105,int8,int8,3.998269,5.943116
H5,8.0,12.972,0.002,6486,prefix_004,prefix,145,0.792835,int8,int8,3.854998,4.521852
H5,8.0,12.972,0.002,6486,session_021,session,192,0.595457,int8,int8,3.908407,5.616463
H5,8.0,12.972,0.002,6486,prefix_018,prefix,122,0.891456,int8,int8,3.864743,4.093474
H5,8.0,12.972,0.002,6486,prefix_016,prefix,136,0.790113,int8,int8,3.732541,4.34583
H5,8.0,12.972,0.002,6486,session_023,session,202,0.526862,int8,int8,3.850517,5.887341
H5,8.0,12.972,0.002,6486,prefix_002,prefix,113,0.929799,int8,int8,3.873142,3.94504
H5,8.0,12.972,0.002,6486,prefix_010,prefix,129,0.806744,int8,int8,3.695613,4.216387
H5,8.0,12.972,0.002,6486,prefix_012,prefix,145,0.657071,int8,int8,3.447706,4.521852
H5,8.0,12.972,0.002,6486,session_022,session,122,0.75459,int8,int8,3.454143,4.093474
H5,8.0,12.972,0.002,6486,session_033,session,157,0.568267,int8,int8,3.338341,4.77334
H5,8.0,12.972,0.002,6486,rag_029,rag,133,0.651074,int8,int8,3.277992,4.289554
H5,8.0,12.972,0.002,6486,session_016,session,158,0.520657,int8,int8,3.208841,4.795163
H5,8.0,12.972,0.002,6486,rag_024,rag,133,0.595771,int8,int8,3.112083,4.289554
H5,8.0,12.972,0.002,6486,rag_006,rag,97,0.761774,int8,int8,3.186903,3.70781
H5,8.0,12.972,0.002,6486,prefix_009,prefix,74,0.95,int8,int8,3.506314,3.426564
H5,8.0,12.972,0.002,6486,rag_022,rag,142,0.490064,int8,int8,2.908255,4.461978
H5,8.0,12.972,0.002,6486,rag_020,rag,98,0.679612,int8,int8,2.951523,3.721637
H5,8.0,12.972,0.002,6486,rag_016,rag,148,0.438771,int8,int8,2.831568,4.582924
H5,8.0,12.972,0.002,6486,rag_045,rag,131,0.493594,int8,int8,2.780784,4.252704
H5,8.0,12.972,0.002,6486,rag_026,rag,146,0.429157,int8,int8,2.776846,4.542076
H5,8.0,12.972,0.002,6486,session_004,session,112,0.497442,int8,int8,2.564408,3.929213
H5,8.0,12.972,0.002,6486,rag_011,rag,79,0.692923,int8,int8,2.786736,3.481708
H5,8.0,12.972,0.002,6486,session_014,session,91,0.575879,int8,int8,2.563347,3.627645
H5,8.0,12.972,0.002,6486,rag_046,rag,107,0.457654,int8,int8,2.387284,3.85208
H5,8.0,12.972,0.002,6486,prefix_000,prefix,82,0.58405,int8,int8,2.491552,3.516393
H5,8.0,12.972,0.002,6486,session_019,session,215,0.221585,int8,full,3.13248,6.225
H5,8.0,12.972,0.002,6486,rag_025,rag,73,0.632115,int8,int8,2.542439,3.415936
H5,8.0,12.972,0.002,6486,rag_032,rag,64,0.720007,int4,int8,2.703149,3.326274
H5,8.0,12.972,0.002,6486,rag_040,rag,75,0.593958,int8,int8,2.448445,3.437327
H5,8.0,12.972,0.002,6486,rag_003,rag,90,0.487431,int8,int8,2.287154,3.61475
H5,8.0,12.972,0.002,6486,rag_010,rag,95,0.454946,int8,int8,2.244312,3.680555
H5,8.0,12.972,0.002,6486,prefix_007,prefix,48,0.863395,int4,int8,2.940694,3.193529
H5,8.0,12.972,0.002,6486,prefix_005,prefix,55,0.728291,int4,int8,2.61499,3.247407
H5,8.0,12.972,0.002,6486,rag_009,rag,103,0.382828,int8,int8,2.117267,3.792773
H5,8.0,12.972,0.002,6486,rag_051,rag,56,0.550384,int4,int8,2.093234,3.255637
H5,8.0,12.972,0.002,6486,longtail_086,longtail,74,0.367763,int8,int8,1.759601,3.426564
H5,8.0,12.972,0.002,6486,rag_007,rag,50,0.538277,int4,int8,1.987346,3.208256
H5,8.0,12.972,0.002,6486,rag_017,rag,61,0.345607,int4,int8,1.540945,3.298785
H5,8.0,12.972,0.002,6486,longtail_060,longtail,92,0.210863,int8,int8,1.479185,3.640672
H5,8.0,12.972,0.002,6486,rag_037,rag,34,0.526006,int4,int4,1.791069,3.095624
H5,8.0,12.972,0.002,6486,longtail_024,longtail,53,0.318248,int4,int8,1.361376,3.231347
H5,8.0,12.972,0.002,6486,rag_038,rag,41,0.409188,int4,int8,1.505716,3.146181
H5,8.0,12.972,0.002,6486,longtail_030,longtail,36,0.194314,int4,int8,0.813855,3.11636
H5,8.0,12.972,0.002,6486,longtail_071,longtail,34,0.201726,int4,int4,0.818228,3.095624
H5,8.0,12.972,0.002,6486,longtail_028,longtail,40,0.163265,int4,int8,0.758205,3.139951
H5,8.0,12.972,0.002,6486,longtail_042,longtail,24,0.236443,int4,int8,0.826352,2.758382
H5,8.0,12.972,0.002,6486,longtail_032,longtail,36,0.137895,int4,int8,0.644597,3.11636
H5,8.0,12.972,0.002,6486,longtail_008,longtail,48,0.06603,int4,int8,0.548599,3.193529
H5,8.0,25.944,0.004,6486,prefix_003,prefix,168,0.917029,int8,int8,4.272178,4.469877
H5,8.0,25.944,0.004,6486,session_025,session,211,0.693205,int8,int8,4.073965,5.273602
H5,8.0,25.944,0.004,6486,prefix_017,prefix,165,0.863716,int8,int8,4.080499,4.420305
H5,8.0,25.944,0.004,6486,session_029,session,253,0.546582,int8,int8,4.129373,6.226851
H5,8.0,25.944,0.004,6486,session_007,session,186,0.696013,int8,int8,3.803075,4.785117
H5,8.0,25.944,0.004,6486,session_013,session,194,0.641399,int8,int8,3.727356,4.935024
H5,8.0,25.944,0.004,6486,session_028,session,219,0.562378,int8,int8,3.773306,5.442357
H5,8.0,25.944,0.004,6486,session_030,session,195,0.602691,int8,int8,3.622332,4.954186
H5,8.0,25.944,0.004,6486,session_024,session,204,0.566105,int8,int8,3.613292,5.130889
H5,8.0,25.944,0.004,6486,prefix_004,prefix,145,0.792835,int8,int8,3.660502,4.111503
H5,8.0,25.944,0.004,6486,session_021,session,192,0.595457,int8,int8,3.567389,4.896982
H5,8.0,25.944,0.004,6486,prefix_018,prefix,122,0.891456,int4,int8,3.682618,3.802981
H5,8.0,25.944,0.004,6486,prefix_016,prefix,136,0.790113,int8,int8,3.56144,3.98484
H5,8.0,25.944,0.004,6486,session_023,session,202,0.526862,int8,int8,3.473052,5.090962
H5,8.0,25.944,0.004,6486,prefix_002,prefix,113,0.929799,int4,int8,3.685636,3.695825
H5,8.0,25.944,0.004,6486,prefix_010,prefix,129,0.806744,int4,int8,3.519745,3.891601
H5,8.0,25.944,0.004,6486,prefix_012,prefix,145,0.657071,int8,int8,3.25321,4.111503
H5,8.0,25.944,0.004,6486,session_022,session,122,0.75459,int4,int8,3.272018,3.802981
H5,8.0,25.944,0.004,6486,session_033,session,157,0.568267,int8,int8,3.110321,4.292261
H5,8.0,25.944,0.004,6486,rag_029,rag,133,0.651074,int4,int8,3.106513,3.944315
H5,8.0,25.944,0.004,6486,session_016,session,158,0.520657,int8,int8,2.977907,4.307936
H5,8.0,25.944,0.004,6486,rag_024,rag,133,0.595771,int4,int8,2.940604,3.944315
H5,8.0,25.944,0.004,6486,rag_006,rag,97,0.761774,int4,int8,2.997232,3.524173
H5,8.0,25.944,0.004,6486,prefix_009,prefix,74,0.95,int4,int8,3.330127,3.319688
H5,8.0,25.944,0.004,6486,rag_022,rag,142,0.490064,int8,int8,2.721724,4.068434
H5,8.0,25.944,0.004,6486,rag_020,rag,98,0.679612,int4,int8,2.76171,3.534194
H5,8.0,25.944,0.004,6486,rag_016,rag,148,0.438771,int8,int8,2.628941,4.15542
H5,8.0,25.944,0.004,6486,rag_045,rag,131,0.493594,int4,int8,2.607036,3.91777
H5,8.0,25.944,0.004,6486,rag_026,rag,146,0.429157,int8,int8,2.579658,4.126048
H5,8.0,25.944,0.004,6486,session_004,session,112,0.497442,int4,int8,2.376489,3.68439
H5,8.0,25.944,0.004,6486,rag_011,rag,79,0.692923,int4,int8,2.605953,3.359901
H5,8.0,25.944,0.004,6486,session_014,session,91,0.575879,int4,int8,2.375307,3.466023
H5,8.0,25.944,0.004,6486,rag_046,rag,107,0.457654,int4,int8,2.197857,3.628628
H5,8.0,25.944,0.004,6486,prefix_000,prefix,82,0.58405,int4,int8,2.308456,3.385159
H5,8.0,25.944,0.004,6486,session_019,session,215,0.221585,int8,int8,2.704867,5.357226
H5,8.0,25.944,0.004,6486,rag_025,rag,73,0.632115,int4,int8,2.367283,3.311929
H5,8.0,25.944,0.004,6486,rag_032,rag,64,0.720007,int4,int8,2.551585,3.246331
H5,8.0,25.944,0.004,6486,rag_040,rag,75,0.593958,int4,int8,2.271265,3.327542
H5,8.0,25.944,0.004,6486,rag_003,rag,90,0.487431,int4,int8,2.099515,3.456661
H5,8.0,25.944,0.004,6486,rag_010,rag,95,0.454946,int4,int8,2.055037,3.504412
H5,8.0,25.944,0.004,6486,prefix_007,prefix,48,0.863395,int4,int4,2.85544,3.134245
H5,8.0,25.944,0.004,6486,prefix_005,prefix,55,0.728291,int4,int8,2.503057,3.188367
H5,8.0,25.944,0.004,6486,rag_009,rag,103,0.382828,int4,int8,1.927298,3.585715
H5,8.0,25.944,0.004,6486,rag_051,rag,56,0.550384,int4,int8,1.977193,3.194431
H5,8.0,25.944,0.004,6486,longtail_086,longtail,74,0.367763,int4,int8,1.583415,3.319688
H5,8.0,25.944,0.004,6486,rag_007,rag,50,0.538277,int4,int4,1.894839,3.158686
H5,8.0,25.944,0.004,6486,rag_017,rag,61,0.345607,int4,int8,1.403257,3.226162
H5,8.0,25.944,0.004,6486,longtail_060,longtail,92,0.210863,int4,int8,1.290781,3.475479
H5,8.0,25.944,0.004,6486,rag_037,rag,34,0.526006,int4,int4,1.748293,3.005377
H5,8.0,25.944,0.004,6486,longtail_024,longtail,53,0.318248,int4,int8,1.257435,3.176523
H5,8.0,25.944,0.004,6486,rag_038,rag,41,0.409188,int4,int4,1.443515,3.060576
H5,8.0,25.944,0.004,6486,longtail_030,longtail,36,0.194314,int4,int4,0.765899,3.019263
H5,8.0,25.944,0.004,6486,longtail_071,longtail,34,0.201726,int4,int4,0.775453,3.005377
H5,8.0,25.944,0.004,6486,longtail_028,longtail,40,0.163265,int4,int4,0.699,3.051559
H5,8.0,25.944,0.004,6486,longtail_042,longtail,24,0.236443,int4,int8,0.805039,2.74714
H5,8.0,25.944,0.004,6486,longtail_032,longtail,36,0.137895,int4,int4,0.596641,3.019263
